location_name,datetimeLocal,co,no2,o3,pm10,pm25,so2,pm25_24h,pm10_24h,no2_24h,so2_24h,co_8h,o3_8h,si_pm25,si_pm10,si_no2,si_so2,si_co,si_o3,AQI,dominant_pollutant,AQI_category,hour,dayofweek,month,is_weekend,hour_sin,hour_cos,doy_sin,doy_cos,co_lag1,co_lag3,co_lag24,co_roll6_mean,no2_lag1,no2_lag3,no2_lag24,no2_roll6_mean,o3_lag1,o3_lag3,o3_lag24,o3_roll6_mean,pm10_lag1,pm10_lag3,pm10_lag24,pm10_roll6_mean,pm25_lag1,pm25_lag3,pm25_lag24,pm25_roll6_mean,so2_lag1,so2_lag3,so2_lag24,so2_roll6_mean,AQI_lag1,AQI_lag3,AQI_lag24,AQI_roll6_mean,"station_Ballygunge, Kolkata - WBPCB","station_Bidhannagar, Kolkata - WBPCB","station_Fort William, Kolkata - WBPCB","station_Jadavpur, Kolkata - WBPCB","station_Rabindra Sarobar, Kolkata - WBPCB","station_Victoria, Kolkata - WBPCB"
"Victoria, Kolkata - WBPCB",2022-01-24 04:00:00+05:30,290.0,39.44,42.74,114.6,74.4,4.5,,,,,0.2217944250871081,42.51599303135889,,,,,11.089721254355403,42.51599303135889,42.51599303135889,o3,Good,4,0,1,0,0.8660254037844386,0.5000000000000001,0.0,1.0,130.0,220.0,945.0,175.0,39.81,37.42,43.6575,38.615,44.77,42.75,12.8,43.760000000000026,116.0,187.9,239.40000000000003,151.95000000000002,79.9,120.5,147.125,100.2,3.81,4.67,6.9825,4.24,42.47865853658536,41.58548780487805,283.0910560344828,124.73873283254301,False,False,False,False,False,True
"Victoria, Kolkata - WBPCB",2022-01-24 05:00:00+05:30,318.0,39.794,43.612,114.07,73.68,4.88,,,,,0.2338201219512196,42.65299390243903,,,,,11.69100609756098,42.65299390243903,42.65299390243903,o3,Good,5,0,1,0,0.9659258262890683,0.25881904510252074,0.0,1.0,290.0,175.0,730.0,203.75,39.44,38.615,42.325,38.82125,42.74,43.760000000000005,18.54,43.505000000000024,114.6,151.95,208.2,142.6125,74.4,100.2,128.35,93.75,4.5,4.24,7.145,4.305,42.51599303135889,42.02039024390244,286.58444960212205,104.55610740509765,False,False,False,False,False,True
"Victoria, Kolkata - WBPCB",2022-01-24 06:00:00+05:30,346.0,40.148,44.484,113.54,72.96000000000001,5.26,,,,,0.2447225609756098,43.16087195121951,,,,,12.236128048780492,43.16087195121951,43.16087195121951,o3,Good,6,0,1,0,1.0,6.123233995736766e-17,0.0,1.0,318.0,130.0,515.0,226.6,39.794,39.81,40.9925,39.0158,43.612,44.77,24.28,43.52640000000002,114.07,116.0,177.0,136.904,73.68,79.9,109.575,89.736,4.88,3.81,7.3075,4.42,42.65299390243903,42.47865853658536,285.0006465517242,84.39631545616564,False,False,False,False,False,True
"Victoria, Kolkata - WBPCB",2022-01-24 07:00:00+05:30,374.0,40.502,45.356,113.01,72.24000000000001,5.640000000000001,,,,,0.2607408536585366,43.68070731707317,,,,,13.037042682926833,43.68070731707317,43.68070731707317,o3,Good,7,0,1,0,0.9659258262890683,-0.25881904510252063,0.0,1.0,346.0,290.0,300.0,246.5,40.148,39.44,39.66,39.2045,44.484,42.74,30.02,43.686000000000014,113.54,114.6,145.8,133.01,72.96000000000001,74.4,90.8,86.94,5.26,4.5,7.47,4.56,43.16087195121951,42.51599303135889,279.3550862068966,42.40239924506388,False,False,False,False,False,True
"Victoria, Kolkata - WBPCB",2022-01-24 08:00:00+05:30,,,,,,,,,,,0.2647142857142858,43.92457142857143,,,,,13.23571428571429,43.92457142857143,43.92457142857143,o3,Good,8,0,1,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,374.0,318.0,525.0,272.1666666666667,40.502,39.794,40.525,39.71816666666667,45.356,43.612,20.47,44.12033333333335,113.01,114.07,146.4,120.52833333333335,72.24000000000001,73.68,92.55,78.89666666666668,5.640000000000001,4.88,7.21,4.721666666666667,43.68070731707317,42.65299390243903,274.78860452586207,42.7516024970964,False,False,False,False,False,True
"Victoria, Kolkata - WBPCB",2022-01-25 01:00:00+05:30,1462.857142857143,42.04142857142857,5.87,169.97142857142856,87.55714285714286,3.472857142857143,77.38571428571429,133.64464285714286,42.00389285714286,5.539785714285714,1.5779591836734694,10.99142857142857,156.93743842364532,122.69006471716204,52.261301282051285,6.924732142857143,77.02222222222223,10.99142857142857,156.93743842364532,pm25,Moderate,1,1,1,0,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,1578.571428571429,1810.0,220.0,1597.142857142857,42.62428571428571,43.79,37.42,43.39732142857142,6.0,6.26,42.75,11.845000000000011,169.4142857142857,168.3,187.9,161.20357142857142,86.67142857142858,84.9,120.5,83.13035714285715,3.628571428571429,3.94,4.67,4.4071428571428575,162.56044334975368,173.93277544154756,41.58548780487805,174.1575592089454,False,False,False,False,False,True
"Victoria, Kolkata - WBPCB",2022-01-25 02:00:00+05:30,1347.142857142857,41.45857142857143,5.74,170.52857142857144,88.44285714285714,3.317142857142857,76.79785714285715,134.57357142857143,42.14607142857143,5.4936428571428575,1.5491071428571428,10.335,154.93061576354685,123.30727229146692,52.4399358974359,6.867053571428572,75.45138888888889,10.335,154.93061576354685,pm25,Moderate,2,1,1,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,1462.857142857143,1694.2857142857142,175.0,1616.7857142857144,42.04142857142857,43.207142857142856,38.615,43.15651785714286,5.87,6.13,43.760000000000005,8.95500000000001,169.97142857142856,168.85714285714286,151.95,165.16964285714286,87.55714285714286,85.78571428571429,100.2,84.67946428571429,3.472857142857143,3.784285714285714,4.24,4.056785714285714,156.93743842364532,168.22555568905443,42.02039024390244,170.21081937655325,False,False,False,False,False,True
"Victoria, Kolkata - WBPCB",2022-01-25 03:00:00+05:30,1231.4285714285716,40.87571428571429,5.609999999999999,171.0857142857143,89.32857142857142,3.1614285714285715,77.26928571428572,137.32785714285714,42.19935714285714,5.461214285714286,1.5349107142857144,8.135,156.53997536945812,125.13730105465004,52.50688461538461,6.826517857142857,74.67847222222223,8.135,156.53997536945812,pm25,Moderate,3,1,1,0,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,1347.142857142857,1578.571428571429,130.0,1591.3095238095239,41.45857142857143,42.62428571428571,39.81,42.80169642857143,5.74,6.0,44.77,6.985000000000011,170.52857142857144,169.4142857142857,116.0,167.99940476190477,88.44285714285714,86.67142857142858,79.9,86.00744047619048,3.317142857142857,3.628571428571429,3.81,3.771309523809524,154.93061576354685,162.56044334975368,42.47865853658536,166.04482187913013,False,False,False,False,False,True
"Victoria, Kolkata - WBPCB",2022-01-25 04:00:00+05:30,1115.7142857142858,40.29285714285714,5.48,171.64285714285714,90.21428571428572,3.005714285714286,78.06,140.18,42.242,5.3865,1.486875,6.624999999999999,159.2393103448276,127.0323489932886,52.56046153846154,6.733124999999999,72.06319444444443,6.624999999999999,159.2393103448276,pm25,Moderate,4,1,1,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1231.4285714285716,1462.857142857143,290.0,1520.7142857142856,40.87571428571429,42.04142857142857,39.44,42.332857142857144,5.609999999999999,5.87,42.74,5.935000000000012,171.0857142857143,169.97142857142856,114.6,169.69285714285715,89.32857142857142,87.55714285714286,74.4,87.11428571428571,3.1614285714285715,3.472857142857143,4.5,3.5507142857142857,156.53997536945812,156.93743842364532,42.51599303135889,162.18780067283433,False,False,False,False,False,True
"Victoria, Kolkata - WBPCB",2022-01-25 05:00:00+05:30,1000.0,39.71,5.35,172.2,91.1,2.85,78.931,143.0865,42.2378,5.285000000000001,1.405,5.805000000000001,162.21272413793102,128.9635134228188,52.55518461538462,6.606250000000001,67.60555555555555,5.805000000000001,162.21272413793102,pm25,Moderate,5,1,1,0,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,1115.7142857142858,1347.142857142857,318.0,1405.0,40.29285714285714,41.45857142857143,39.794,41.74999999999999,5.48,5.74,43.612,5.805000000000011,171.64285714285714,170.52857142857144,114.07,170.25,90.21428571428572,88.44285714285714,73.68,88.0,3.005714285714286,3.317142857142857,4.88,3.395,159.2393103448276,154.93061576354685,42.65299390243903,159.73888982338102,False,False,False,False,False,True
"Victoria, Kolkata - WBPCB",2022-01-25 06:00:00+05:30,810.0,41.81333333333333,7.036666666666666,168.29999999999998,90.16666666666666,2.8866666666666667,79.79133333333334,145.8245,42.32106666666667,5.166333333333333,1.28,5.902083333333333,165.14972413793106,130.78272147651006,52.65980170940171,6.457916666666667,60.8,5.902083333333333,165.14972413793106,pm25,Moderate,6,1,1,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,1000.0,1231.4285714285716,346.0,1289.2857142857144,39.71,40.87571428571429,40.148,41.167142857142856,5.35,5.609999999999999,44.484,5.675000000000011,172.2,171.0857142857143,113.54,170.80714285714285,91.1,89.32857142857142,72.96000000000001,88.88571428571429,2.85,3.1614285714285715,5.26,3.239285714285714,162.21272413793102,156.53997536945812,43.16087195121951,158.7367512315271,False,False,False,False,False,True
"Victoria, Kolkata - WBPCB",2022-01-25 07:00:00+05:30,620.0,43.91666666666667,8.723333333333333,164.4,89.23333333333333,2.9233333333333333,80.641,148.394,42.4918,5.0305,1.1457142857142857,6.22625,168.0503103448276,132.48997315436242,52.87431282051282,6.288125,53.48888888888888,6.22625,168.0503103448276,pm25,Moderate,7,1,1,0,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,810.0,1115.7142857142858,374.0,1161.1904761904761,41.81333333333333,40.29285714285714,40.502,41.03198412698413,7.036666666666666,5.48,45.356,5.8477777777777895,168.29999999999998,171.64285714285714,113.01,170.6214285714286,90.16666666666666,90.21428571428572,72.24000000000001,89.46825396825398,2.8866666666666667,3.005714285714286,5.640000000000001,3.1156349206349208,165.14972413793106,159.2393103448276,43.68070731707317,159.16829802955667,False,False,False,False,False,True
"Victoria, Kolkata - WBPCB",2022-01-25 11:00:00+05:30,656.0,43.141,10.699,152.6,74.52,5.1,80.57347826086956,151.1321739130435,42.75932608695653,4.8693478260869565,0.7437142857142858,8.738562499999999,167.81980509745125,134.30929676101547,53.2104353400223,6.086684782608696,37.18571428571429,8.738562499999999,167.81980509745125,pm25,Moderate,11,1,1,0,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,658.0,430.0,486.0,696.3333333333334,43.1755,46.02,41.918,42.974250000000005,10.9695,10.41,48.844,8.954916666666678,152.85,160.5,110.89,161.89166666666665,73.80999999999999,88.3,69.36,84.285,5.195,2.96,7.16,3.6841666666666675,167.05392803598204,169.2953694581281,45.0072,166.63844613407582,False,False,False,False,False,True
"Victoria, Kolkata - WBPCB",2022-01-25 12:00:00+05:30,654.0,43.1065,10.4285,152.35,75.22999999999999,5.005,80.86,152.95782608695654,42.79560869565217,4.759130434782609,0.6860000000000002,9.357125,168.79793103448276,135.52231397723958,53.25602118171683,5.948913043478261,34.30000000000001,9.357125,168.79793103448276,pm25,Moderate,12,1,1,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,656.0,660.0,514.0,639.0,43.141,43.21,42.272,43.546083333333335,10.699,11.24,49.716,9.846416666666679,152.6,153.1,110.36,158.625,74.52,73.1,68.64,81.52166666666666,5.1,5.29,7.540000000000001,4.059166666666667,167.81980509745125,168.06862068965515,127.46836061548537,167.5729596273292,False,False,False,False,False,True
"Victoria, Kolkata - WBPCB",2022-01-25 13:00:00+05:30,,,,,,,81.44818181818181,154.91818181818184,42.80331818181818,4.615454545454546,0.6411428571428572,9.929571428571426,170.8058620689655,136.8248322147651,53.26570745920746,5.769318181818183,32.057142857142864,9.929571428571426,170.8058620689655,pm25,Moderate,13,1,1,0,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,654.0,658.0,542.0,613.0,43.1065,43.1755,42.626,43.76161111111111,10.4285,10.9695,50.588,10.411722222222233,152.35,152.85,109.83,155.96666666666667,75.22999999999999,73.80999999999999,67.92,79.03222222222222,5.005,5.195,7.920000000000001,4.412222222222222,168.79793103448276,167.05392803598204,196.70853982014623,168.18099411008782,False,False,False,False,False,True
"Victoria, Kolkata - WBPCB",2022-01-26 08:00:00+05:30,536.6666666666666,42.495000000000005,25.301666666666662,135.15,89.46666666666667,5.866666666666667,,,,,0.596952380952381,10.274952380952382,,,,,29.84761904761905,10.274952380952382,29.84761904761905,co,Good,8,2,1,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,570.0,620.0,1115.7142857142858,590.0,43.02,42.52,40.29285714285714,42.32,11.53,5.83,5.48,9.170000000000023,137.0,148.1,171.64285714285714,142.20000000000002,92.7,87.3,90.21428571428572,88.33333333333333,5.4,3.39,3.005714285714286,4.2700000000000005,30.350000000000005,31.15000000000001,159.2393103448276,105.82251894657065,False,False,False,False,False,True
"Victoria, Kolkata - WBPCB",2022-01-26 09:00:00+05:30,503.33333333333337,41.97,39.07333333333333,133.3,86.23333333333333,6.333333333333333,,,,,0.58525,13.87475,,,,,29.262500000000003,13.87475,29.262500000000003,co,Good,9,2,1,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,536.6666666666666,580.0,1000.0,576.6666666666666,42.495000000000005,41.42,39.71,42.36375,25.301666666666662,10.15,5.35,13.202916666666683,135.15,141.5,172.2,140.4375,89.46666666666667,85.0,91.1,88.61666666666667,5.866666666666667,4.02,2.85,4.669166666666667,29.84761904761905,30.72,162.21272413793102,80.5744045513873,False,False,False,False,False,True
"Victoria, Kolkata - WBPCB",2022-01-26 10:00:00+05:30,470.0,41.445,52.845,131.45,83.0,6.8,,,,,0.56575,19.6501875,,,,,28.2875,19.6501875,28.2875,co,Good,10,2,1,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,503.33333333333337,570.0,810.0,562.0,41.97,43.02,41.81333333333333,42.285000000000004,39.07333333333333,11.53,7.036666666666666,18.377000000000013,133.3,137.0,168.29999999999998,139.01,86.23333333333333,92.7,90.16666666666666,88.14,6.333333333333333,5.4,2.8866666666666667,5.002000000000001,29.262500000000003,30.350000000000005,165.14972413793106,55.283603585112196,False,False,False,False,False,True
"Victoria, Kolkata - WBPCB",2022-01-26 11:00:00+05:30,436.6666666666667,40.92,66.61666666666666,129.6,79.76666666666667,7.266666666666667,,,,,0.5423333333333333,27.18089583333333,,,,,27.116666666666667,27.18089583333333,27.18089583333333,o3,Good,11,2,1,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,470.0,536.6666666666666,620.0,546.6666666666666,41.445,42.495000000000005,43.91666666666667,42.145,52.845,25.301666666666662,8.723333333333333,24.12166666666668,131.45,135.15,164.4,137.75,83.0,89.46666666666667,89.23333333333333,87.28333333333335,6.8,5.866666666666667,2.9233333333333333,5.301666666666667,28.2875,29.84761904761905,168.0503103448276,29.936269841269844,False,False,False,False,False,True
"Victoria, Kolkata - WBPCB",2022-01-26 12:00:00+05:30,403.33333333333337,40.395,80.38833333333332,127.75,76.53333333333333,7.733333333333332,,,,,0.5150000000000001,36.466875,,,,,25.750000000000007,36.466875,36.466875,o3,Good,12,2,1,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,436.6666666666667,503.33333333333337,430.0,516.1111111111111,40.92,41.97,46.02,41.87833333333334,66.61666666666666,39.07333333333333,10.41,34.25277777777779,129.6,133.3,160.5,134.66666666666666,79.76666666666667,86.23333333333333,88.3,86.02777777777777,7.266666666666667,6.333333333333333,2.96,5.947777777777778,27.18089583333333,29.262500000000003,169.2953694581281,29.274752480158735,False,False,False,False,False,True
"Victoria, Kolkata - WBPCB",2022-01-26 13:00:00+05:30,370.0,39.87,94.16,125.9,73.3,8.2,84.24499999999999,137.9625,41.8185,5.479166666666667,0.48375,47.50812499999999,180.35362068965517,125.55897651006713,52.0283717948718,6.848958333333334,24.187500000000004,47.50812499999999,180.35362068965517,pm25,Moderate,13,2,1,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,403.33333333333337,470.0,660.0,486.6666666666667,40.395,41.445,43.21,41.7075,80.38833333333332,52.845,11.24,45.959166666666675,127.75,131.45,153.1,132.375,76.53333333333333,83.0,73.1,84.61666666666666,7.733333333333332,6.8,5.29,6.566666666666666,36.466875,28.2875,168.06862068965515,30.23256498015873,False,False,False,False,False,True
"Victoria, Kolkata - WBPCB",2022-01-26 14:00:00+05:30,406.6666666666667,40.75666666666667,84.44666666666666,130.86666666666667,75.16666666666667,8.553333333333333,83.54666666666665,137.41666666666669,41.73682051282052,5.715641025641025,0.4620833333333333,56.795208333333335,177.96965517241375,125.19630872483222,51.92574884944116,7.144551282051282,23.104166666666668,56.795208333333335,177.96965517241375,pm25,Moderate,14,2,1,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,370.0,436.6666666666667,658.0,453.3333333333333,39.87,40.92,43.1755,41.1825,94.16,66.61666666666666,10.9695,59.73083333333333,125.9,129.6,152.85,130.525,73.3,79.76666666666667,73.80999999999999,81.38333333333334,8.2,7.266666666666667,5.195,7.033333333333334,180.35362068965517,27.18089583333333,167.05392803598204,55.23316842843459,False,False,False,False,False,True
"Victoria, Kolkata - WBPCB",2022-01-26 15:00:00+05:30,443.33333333333337,41.64333333333333,74.73333333333333,135.83333333333334,77.03333333333333,8.906666666666666,83.08142857142856,137.30357142857142,41.73014285714286,5.9435714285714285,0.44625,64.69562499999999,176.38142857142853,125.12116490891658,51.917358974358976,7.429464285714285,22.3125,64.69562499999999,176.38142857142853,pm25,Moderate,15,2,1,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,406.6666666666667,403.33333333333337,656.0,431.6666666666667,40.75666666666667,40.395,43.141,40.89277777777778,84.44666666666666,80.38833333333332,10.699,69.58833333333335,130.86666666666667,127.75,152.6,129.8111111111111,75.16666666666667,76.53333333333333,74.52,79.0,8.553333333333333,7.733333333333332,5.1,7.481111111111111,177.96965517241375,36.466875,167.81980509745125,79.9201744492337,False,False,False,False,False,True
"Victoria, Kolkata - WBPCB",2022-01-26 16:00:00+05:30,480.0,42.53,65.02,140.8,78.9,9.26,82.80266666666667,137.5366666666667,41.78346666666666,6.164666666666666,0.4391666666666667,69.66041666666666,175.42979310344828,125.2760402684564,51.98435555555555,7.705833333333333,21.95833333333334,69.66041666666666,175.42979310344828,pm25,Moderate,16,2,1,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,443.33333333333337,370.0,654.0,421.6666666666667,41.64333333333333,39.87,43.1065,40.83833333333333,74.73333333333333,94.16,10.4285,75.53166666666667,135.83333333333334,125.9,152.35,130.23333333333332,77.03333333333333,73.3,75.22999999999999,77.46666666666667,8.906666666666666,8.2,5.005,7.909999999999999,176.38142857142853,180.35362068965517,168.79793103448276,104.43999587780513,False,False,False,False,False,True
"Victoria, Kolkata - WBPCB",2022-01-28 22:00:00+05:30,1730.0,56.405,7.116666666666666,170.86666666666667,83.65,5.826666666666666,,,,,1.385126050420168,6.629187675070029,,,,,66.5235294117647,6.629187675070029,66.5235294117647,co,Satisfactory,22,4,1,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,2030.0,1110.0,436.6666666666667,1570.0,57.69,61.17,40.92,59.43,4.41,5.71,66.61666666666666,5.060000000000024,164.8,120.5,129.6,142.65,78.0,60.4,79.76666666666667,69.2,5.83,4.13,7.266666666666667,4.98,63.39411764705882,7.454411764705885,27.18089583333333,104.50433398469909,False,False,False,False,False,True
"Victoria, Kolkata - WBPCB",2022-01-28 23:00:00+05:30,1430.0,55.12,9.823333333333332,176.93333333333334,89.3,5.823333333333333,,,,,1.3907352941176472,7.028455882352942,,,,,66.82892156862745,7.028455882352942,66.82892156862745,co,Satisfactory,23,4,1,0,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,1730.0,1570.0,403.33333333333337,1610.0,56.405,59.43,40.395,58.67375,7.116666666666666,5.0600000000000005,80.38833333333332,5.5741666666666845,170.86666666666667,142.65,127.75,149.70416666666668,83.65,69.2,76.53333333333333,72.8125,5.826666666666666,4.98,7.733333333333332,5.191666666666666,66.5235294117647,55.74627450980392,36.466875,87.47552590974497,False,False,False,False,False,True
"Victoria, Kolkata - WBPCB",2022-01-29 00:00:00+05:30,1130.0,53.835,12.53,183.0,94.95,5.82,,,,,1.3978676470588234,7.444852941176471,,,,,67.2172385620915,7.444852941176471,67.2172385620915,co,Satisfactory,0,5,1,1,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1430.0,2030.0,370.0,1574.0,55.12,57.69,39.87,57.963,9.823333333333332,4.41,94.16,6.424000000000014,176.93333333333334,164.8,125.9,155.15,89.3,78.0,73.3,76.11,5.823333333333333,5.83,8.2,5.318,66.82892156862745,63.39411764705882,180.35362068965517,70.68011212530989,False,False,False,False,False,True
"Victoria, Kolkata - WBPCB",2022-01-29 01:00:00+05:30,830.0,52.55,15.236666666666665,189.06666666666663,100.6,5.816666666666666,,,,,1.3659558823529412,8.344950980392156,,,,,65.47982026143791,8.344950980392156,65.47982026143791,co,Satisfactory,1,5,1,1,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,1130.0,1730.0,406.6666666666667,1500.0,53.835,56.405,40.75666666666667,57.275,12.53,7.116666666666666,84.44666666666666,7.441666666666678,183.0,170.86666666666667,130.86666666666667,159.79166666666666,94.95,83.65,75.16666666666667,79.25,5.82,5.826666666666666,8.553333333333333,5.401666666666666,67.2172385620915,66.5235294117647,177.96965517241375,54.52741557734205,False,False,False,False,False,True
"Victoria, Kolkata - WBPCB",2022-01-29 02:00:00+05:30,530.0,51.265,17.94333333333333,195.13333333333333,106.25,5.813333333333333,,,,,1.295,9.72875,,,,,61.61666666666666,9.72875,61.61666666666666,co,Satisfactory,2,5,1,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,830.0,1430.0,443.33333333333337,1453.3333333333333,52.55,55.12,41.64333333333333,55.83833333333333,15.236666666666665,9.823333333333332,74.73333333333333,9.029444444444456,189.06666666666663,176.93333333333334,135.83333333333334,171.21944444444443,100.6,89.3,77.03333333333333,85.95,5.816666666666666,5.823333333333333,8.906666666666666,5.682777777777777,65.47982026143791,66.82892156862745,176.38142857142853,64.19831699346405,False,False,False,False,False,True
"Victoria, Kolkata - WBPCB",2022-01-29 03:00:00+05:30,230.0,49.98,20.65,201.2,111.9,5.81,81.46887254901961,159.0031862745098,56.56350490196078,5.236960784313726,1.185,11.59625,170.87649594320487,139.5390298065535,70.55414718451483,6.5462009803921575,55.62777777777778,11.59625,170.87649594320487,pm25,Moderate,3,5,1,1,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,530.0,1130.0,480.0,1280.0,51.265,53.835,42.53,54.47749999999999,17.94333333333333,12.53,65.02,11.176666666666677,195.13333333333333,183.0,140.8,179.96666666666667,106.25,94.95,78.9,92.125,5.813333333333333,5.82,9.26,5.821666666666666,61.61666666666666,67.2172385620915,175.42979310344828,65.1767156862745,False,False,False,False,False,True
"Victoria, Kolkata - WBPCB",2022-01-29 04:00:00+05:30,270.0,50.25,20.585,191.25,104.9,6.83,83.27126696832579,161.48371040723984,56.07785067873303,5.359502262443439,1.0225,13.536875,177.02949758152596,141.1871632907164,69.94396623738253,6.699377828054298,,13.536875,177.02949758152596,pm25,Moderate,4,5,1,1,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,230.0,830.0,492.3529411764706,980.0,49.98,52.55,42.895490196078434,53.192499999999995,20.65,15.236666666666665,63.85705882352941,13.883333333333345,201.2,189.06666666666663,140.40196078431373,186.0333333333333,111.9,100.6,78.5372549019608,97.77499999999999,5.81,5.816666666666666,9.159411764705885,5.8183333333333325,170.87649594320487,65.47982026143791,174.51971602434077,83.09044540229884,False,False,False,False,False,True
"Victoria, Kolkata - WBPCB",2022-01-29 05:00:00+05:30,310.0,50.52,20.52,181.3,97.9,7.85,84.31617647058825,162.89915966386553,55.68086134453781,5.537394957983193,0.8075,15.550624999999998,180.5966024340771,142.12762957532004,69.44518476621417,6.921743697478991,40.375,15.550624999999998,180.5966024340771,pm25,Moderate,5,5,1,1,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,270.0,530.0,504.7058823529412,736.6666666666666,50.25,51.265,43.26098039215687,52.166666666666664,20.585,17.94333333333333,62.69411764705882,16.128055555555566,191.25,195.13333333333333,140.00392156862748,189.43055555555554,104.9,106.25,78.17450980392158,101.31666666666666,6.83,5.813333333333333,9.058823529411764,5.985555555555556,177.02949758152596,61.61666666666666,173.64386350077552,101.50810676392571,False,False,False,False,False,True
"Victoria, Kolkata - WBPCB",2022-01-29 06:00:00+05:30,300.0,50.00888888888889,31.892222222222223,176.04444444444445,95.53333333333332,7.838888888888889,85.06398692810458,163.7755119825708,55.30272984749456,5.690827886710239,0.62875,18.647569444444443,183.1494726166329,142.70990393472826,68.97009647505726,7.113534858387799,31.4375,18.647569444444443,183.1494726166329,pm25,Moderate,6,5,1,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,310.0,230.0,517.0588235294117,550.0,50.52,49.98,43.62647058823529,51.4,20.52,20.65,61.53117647058824,17.910833333333343,181.3,201.2,139.6058823529412,190.15833333333333,97.9,111.9,77.81176470588235,102.75000000000001,7.85,5.81,8.958235294117646,6.323333333333333,180.5966024340771,170.87649594320487,172.79653144016223,120.46938690816732,False,False,False,False,False,True
"Victoria, Kolkata - WBPCB",2022-01-29 19:00:00+05:30,1110.0,59.01,5.01,120.6,59.3,7.07,83.87045454545455,156.0818181818182,51.40977272727273,6.767727272727272,0.430625,86.12479166666667,179.07500000000002,137.59798657718122,64.07894522144522,8.45965909090909,21.53125,86.12479166666667,179.07500000000002,pm25,Moderate,19,5,1,1,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,796.6666666666666,170.0,1110.0,349.1666666666667,55.04,47.1,61.17,48.67851851851852,41.08,113.22,5.71,97.31046296296297,113.66666666666666,99.8,120.5,118.39259259259258,59.73333333333333,60.6,60.4,67.44444444444444,6.836666666666667,6.37,4.13,7.063518518518518,179.24568965517247,179.5542089249493,7.454411764705885,180.6170693277311,False,False,False,False,False,True
"Victoria, Kolkata - WBPCB",2022-01-29 20:00:00+05:30,1070.0,56.52,9.2,130.7,64.8,8.54,83.67045454545455,155.53863636363636,51.2775,6.929545454545456,0.534375,74.75909722222222,178.39224137931035,137.23708053691274,63.912756410256414,8.66193181818182,26.718750000000004,74.75909722222222,178.39224137931035,pm25,Moderate,20,5,1,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1110.0,483.3333333333333,1570.0,495.8333333333333,59.01,51.07,59.43,50.775,5.01,77.15,5.0600000000000005,79.56250000000001,120.6,106.73333333333332,142.65,115.28333333333332,59.3,60.16666666666666,69.2,64.16666666666667,7.07,6.6033333333333335,4.98,6.948333333333334,179.07500000000002,179.40542596348888,55.74627450980392,179.8626955954796,False,False,False,False,False,True
